first_name,last_name,price,above_100
Manuel,Long,94.22695,False
Richard,Villanueva,75.504486,False
Taylor,Jones,62.18274,False
Catherine,Simmons,136.59357,True
Samantha,Miranda,120.15731,True
Sarah,Brown,298.43295,True
Jerry,Clark,243.562,True
Briana,Morris,66.297066,False
Michelle,Schneider,131.80217,True
Alyssa,Kim,211.25119,True
Courtney,Williams,232.44656,True
Rebekah,Gonzalez,193.38377,True
Cameron,Gay,143.67703,True
Jose,Martinez,80.93405,False
Gabrielle,Todd,173.98158,True
Adrian,Price,133.07886,True
James,Daniels,270.0464,True
Henry,Huffman,184.987,True
Beth,Murphy,24.762463,False
Kevin,Haynes,115.22548,True
Darryl,Deleon,204.37634,True
Jeffrey,Wells,264.9242,True
John,Hicks,252.82439,True
Pamela,Stanley,166.47723,True
Frank,Gardner,247.7337,True
Eric,Kennedy,59.879395,False
Michael,Buchanan,84.84695,False
Brooke,Johnson,169.8422,True
Joseph,Alvarado,43.634678,False
Dawn,Ross,98.64511,False
Christina,Hammond,48.766167,False
Adrian,Richmond,3.97589,False
Elizabeth,Gardner,74.1407,False
Melissa,Wood,137.5704,True
Matthew,Nelson,240.5539,True
Janet,Gross,6.5934367,False
Michael,Murphy,259.06412,True
Samuel,Davis,197.03673,True
James,Garcia,132.01985,True
Carolyn,Glover,288.22012,True
Jonathan,Singleton,277.89258,True
Jennifer,Rodriguez,266.98242,True
Robert,Moore,25.253473,False
Kelly,Rogers,203.40855,True
Kelly,Rodriguez,161.69199,True
Michael,Fisher,3.4216425,False
Lorraine,Shaw,276.2724,True
Steven,White,37.2849,False
Joy,Long,216.54591,True
Brandon,Riggs,8.330687,False
Raymond,Henderson,212.46046,True
Kenneth,Wright,84.45132,False
Katelyn,Sloan,84.36432,False
Jonathan,Robinson,142.1046,True
Gina,Morales,154.72664,True
Rachel,Martinez,100.97713,True
Nicole,Mcgee,211.95721,True
Danielle,Hunter,166.47716,True
Dillon,Baker,229.88025,True
Steven,Lane,251.30153,True
Sandra,Cook,129.40837,True
Heather,Cardenas,68.719864,False
Kyle,Robinson,40.78974,False
James,Rodriguez,278.58395,True
John,Robertson,249.68916,True
Melissa,Smith,9.029447,False
Sarah,Oneal,89.01613,False
Austin,Mcdowell,98.91949,False
Marie,Taylor,126.40953,True
Teresa,Garrett,201.35695,True
Kelly,Perez,249.96332,True
Mary,Odom,94.71142,False
Stacy,Hansen,38.16867,False
Sara,Lopez,204.65198,True
Arthur,Gibson,63.21727,False
Jennifer,Ortiz,105.035515,True
Amanda,Davis,200.28596,True
Tina,Fitzpatrick,129.19388,True
Andrea,Page,138.82352,True
Wayne,Reeves,172.40051,True
James,Sullivan,46.203125,False
John,Hernandez,193.71066,True
Tiffany,Barnett,271.7312,True
Jessica,Watts,58.755722,False
Miss Katherine,Brennan,50.002888,False
Nathan,Nielsen,23.308664,False
Patricia,Davis,171.77626,True
Ricardo,Davies,170.03738,True
Matthew,Lawson,199.96759,True
Christopher,Miller,179.24095,True
Charles,Mendoza,157.25615,True
Jack,Lin,110.61848,True
Michelle,Jacobs,147.46233,True
Amber,Hopkins,289.45062,True
Christine,Lara,218.39125,True
Nancy,Garcia,141.38535,True
Lindsey,Owens,264.64618,True
Lisa,Brewer,43.024635,False
Alex,Rhodes,264.27768,True
Daniel,Bennett,157.03766,True
Susan,Robinson,268.30487,True
Christopher,Olson,260.0252,True
Jon,Roach,129.69058,True
Michael,Robinson,38.286587,False
Rodney,Arellano,206.03305,True
Alicia,Wong,250.44487,True
Jesse,Singh,147.52347,True
Nicole,Smith,64.95829,False
Dwayne,Snyder,35.839317,False
Marcus,Rice,96.59178,False
Ashley,Dixon,87.74148,False
Erica,Nelson,91.27947,False
Anna,Valdez,202.48018,True
Marco,Pierce,228.78192,True
Nicole,Henry,111.771675,True
Melissa,David,125.74633,True
Patricia,Moreno,153.2979,True
Kevin,Woodard,47.110878,False
Adam,Bailey,130.20988,True
Carrie,Henson,95.32864,False
Richard,Martin,31.988096,False
Whitney,Reed,63.476906,False
Michael,Snyder,259.2479,True
Dana,Molina,280.09396,True
Justin,Decker,9.919029,False
Cristina,Gray,74.336975,False
Mark,Nguyen,95.40655,False
Michael,Johnson,283.6151,True
Nicholas,Clark,229.53484,True
Todd,Wheeler,239.327,True
Linda,Woods,31.943478,False
Alan,Peterson,113.26465,True
Christina,Pennington,225.693,True
Jennifer,Baldwin,2.031104,False
Jake,Oliver,277.36975,True
Krystal,Reilly,76.150604,False
Jacob,Grant,94.85836,False
Malik,Wright,204.16826,True
Gabrielle,Johnson,24.810472,False
Anne,Howard,11.218695,False
Trevor,Gutierrez,177.22319,True
Caleb,Morales,120.99127,True
Jennifer,Hernandez,256.77975,True
Mark,Montes,247.9216,True
Matthew,Peck,217.3292,True
James,Dominguez,69.51064,False
Jonathan,Mclaughlin,201.92432,True
Melissa,Vega,56.228344,False
Renee,Ellis,17.368263,False
Mark,Schmidt,90.18203,False
Anthony,Baker,227.80841,True
Amanda,Perkins,110.295784,True
Lisa,Garcia,198.87181,True
Jennifer,Sullivan,183.45747,True
Jeremy,Wright,106.86424,True
Tracy,Frazier,221.68188,True
Kathryn,Cardenas,258.47507,True
Robert,Wheeler,1.700382,False
John,Gonzalez,234.45915,True
Thomas,Gordon,257.38223,True
Jacob,Mcintyre,278.08456,True
Charles,Melendez,114.13748,True
Angel,Johnson,201.31273,True
Derek,Stevens,139.15297,True
Cindy,Odonnell,160.06532,True
Mary,Holmes,186.37108,True
Amanda,Monroe,136.37718,True
Sara,Sanchez,195.64575,True
Dennis,Williams,171.70058,True
Emily,Mitchell,245.11885,True
Lauren,Rodriguez,17.235756,False
Jeffrey,Santiago,248.65115,True
Tony,Norton,112.86494,True
Jacqueline,Choi,288.6337,True
Andrew,Mclaughlin,125.07533,True
Larry,Livingston,72.61768,False
Caitlin,Ryan,80.2903,False
Bryan,Porter,63.3104,False
Crystal,Harris,77.705475,False
Joseph,Marshall,110.65942,True
Brendan,Smith,141.40459,True
Amy,Wilson,42.651398,False
David,Clark,136.87209,True
Terri,Pace,63.469364,False
Erika,Joseph,82.40042,False
Jessica,Brown,257.27432,True
Chase,Young,88.54,False
Mitchell,Cook,291.74686,True
Paul,Allen,222.18742,True
Adam,Morales,149.3888,True
Jeffrey,Hernandez,206.8755,True
Melinda,Hamilton,250.69647,True
Michael,Miller,292.69907,True
Randall,Scott,287.9553,True
Pamela,Allison,180.83163,True
Cynthia,Harrington,114.70898,True
Heidi,Brown,280.41,True
Kathryn,Graham,294.7476,True
Samantha,Strickland,58.959763,False
Kimberly,Gilbert,42.945133,False
Laura,King,203.57205,True
Janet,Perez,183.74643,True
George,Hunt,67.29373,False
Randy,Taylor,281.57822,True
Theresa,Newman,147.3312,True
Mark,Hensley,221.28267,True
Elizabeth,Woodard,9.215003,False
Amanda,Snow,59.852215,False
Colton,Porter,70.77229,False
Barbara,Aguilar,151.2722,True
Michael,Brady,280.49152,True
Paul,Romero,275.29037,True
Donna,Little,232.4269,True
Kathleen,Ramirez,169.13359,True
Caitlin,Espinoza,70.53535,False
Michael,Mccarthy,128.34177,True
Janet,Choi,283.95602,True
Michael,Moore,5.1903915,False
Brian,Little,119.25329,True
Robert,Davis,5.109437,False
Miranda,Phillips,112.1005,True
Jonathan,Garrison,11.848425,False
Anthony,Guerrero,112.12787,True
Kenneth,Bryant,25.119556,False
Amy,Brown,211.76076,True
Robert,Morris,132.8387,True
Carrie,Lyons,68.2899,False
Laura,Graves,129.92635,True
Jaime,Lucas,281.91504,True
Jordan,Pearson,133.06677,True
Nicholas,Martinez,92.890854,False
Mary,Padilla,80.10422,False
Scott,Chapman,35.502655,False
Pamela,Bridges,144.62955,True
Wanda,Collins,268.20157,True
Mark,Bender,284.78787,True
Amanda,Norris,238.50922,True
Abigail,Brown,214.74309,True
Brian,Pham,181.49252,True
Jamie,Young,103.56603,True
Brian,Peterson,38.045208,False
Lisa,Warren,161.4921,True
Lacey,Rosales,7.2139244,False
Timothy,Nguyen,125.59878,True
Daniel,Harper,183.3412,True
Barbara,Smith,175.72662,True
Holly,Brown,262.07617,True
Wesley,Cunningham,203.70648,True
Rachel,Mason,61.411995,False
Alicia,Case,83.214005,False
Thomas,Wright,121.02623,True
Antonio,Dominguez,153.6843,True
Kelsey,Collins,82.84051,False
Michael,Hodges,160.75581,True
Elizabeth,Gutierrez,296.8771,True
Scott,Brown,179.07652,True
Melvin,Wiley,197.52063,True
Stephanie,Haas,103.947105,True
Lisa,Medina,98.314285,False
Susan,Lane,157.56078,True
William,Tran,211.4631,True
Tony,Morris,262.4684,True
Randy,Carlson,2.0226297,False
Savannah,Holland,18.73685,False
Crystal,Vega,195.42691,True
Erika,Espinoza,146.87672,True
Deborah,Jones,33.06002,False
Kirsten,Williams,45.111954,False
Charles,Patel,83.30399,False
Mitchell,Pierce,15.776148,False
Misty,Ramirez,258.99112,True
Angela,West,172.26233,True
Mark,Bowman,1.2227856,False
Christina,Orr,54.85043,False
Brian,Bridges,161.87776,True
Mike,Hale,251.52866,True
Amanda,Allen,298.0263,True
Robert,Hernandez,65.88482,False
Brandon,Bernard,298.84412,True
Dan,Young,145.28787,True
Jonathan,Nguyen,216.10594,True
Mary,Sandoval,265.50894,True
Bryan,Clark,212.5499,True
Tina,Weaver,179.32239,True
Joseph,Huynh,12.127871,False
Kelly,Meyer,38.736694,False
Mary,Clark,286.9977,True
Sherry,Lyons,170.60085,True
Jonathan,Adams,289.78952,True
Jeremy,Henderson,6.5081344,False
Edward,King,24.069685,False
Jennifer,Butler,162.24466,True
Michael,Taylor,206.17226,True
James,House,131.63441,True
Pamela,Kelley,27.229258,False
Kevin,Peters,205.68744,True
Carolyn,Sanchez,113.87085,True
Jacqueline,Johnson,185.93811,True
Aaron,Gardner,190.92085,True
Randall,Kemp,145.91911,True
Kristen,Flores,101.04302,True
Robert,Wilson,120.20492,True
John,Taylor,133.5252,True
Misty,Mckinney,200.36728,True
Craig,Smith,34.83744,False
Brianna,Long,83.569756,False
Hailey,Fisher,189.08798,True
Elizabeth,Cantrell,57.654106,False
Jennifer,Ortiz,190.90985,True
Benjamin,Conway,209.05473,True
Charles,Rose,186.9338,True
Noah,Mccarty,284.57977,True
James,Casey,291.81686,True
Hector,Stanton,208.82442,True
Dustin,Watkins,145.74908,True
Chloe,Pham,89.83294,False
Jordan,White,94.44268,False
Melissa,Reese,50.17771,False
Gary,Taylor,91.21897,False
Michele,West,8.5342,False
Jennifer,Baker,37.993633,False
Andre,Brown,183.20546,True
Joseph,Murphy,50.091583,False
Andrew,Stewart,56.671726,False
Brenda,Jones,107.348854,True
Cole,Harris,185.03491,True
Kimberly,Levy,262.95493,True
Jerry,Shannon,209.4429,True
Blake,Brown,207.59787,True
Brianna,Ford,219.92784,True
Bryan,Santiago,195.60405,True
Michelle,Walker,139.57947,True
David,Lewis,185.47266,True
Molly,Henry,42.40494,False
Michaela,Sanchez,151.78615,True
Samantha,Ramirez,269.38797,True
Matthew,Kramer,32.679,False
Stephanie,Marquez,12.146569,False
Maria,Short,6.1413608,False
Sandra,Hawkins,267.84128,True
James,Copeland,15.220657,False
Roberto,Chapman,107.93378,True
Douglas,Murphy,126.26825,True
Lori,Chavez,178.69753,True
Cynthia,Weaver,140.01616,True
Christopher,Charles,133.07715,True
Joshua,Thompson,184.7628,True
Michael,Bowers,280.46353,True
Kimberly,Torres,260.55603,True
Scott,Webb,18.12656,False
Karen,Luna,155.3202,True
Shane,Bradley,267.42664,True
Shelly,Long,195.75162,True
Russell,Medina,216.83421,True
Anne,Baker,107.164314,True
Christopher,Jones,221.75026,True
Kelly,Espinoza,252.8804,True
Rachel,Martinez,233.76443,True
Elizabeth,Bailey,256.09567,True
Lori,Reese,192.35588,True
James,Cruz,82.80534,False
Kelly,Levy,229.37283,True
Austin,Roth,110.79534,True
Timothy,Edwards,81.67278,False
Michael,Knight,277.58102,True
Nicolas,Ray,273.97397,True
Tracy,Butler,103.694885,True
Brian,Novak,133.57883,True
Thomas,Burton,177.80403,True
Mario,Humphrey,297.09964,True
Kelly,Mcdonald,93.8793,False
Melinda,Smith,30.957386,False
Emily,Sanchez,128.01508,True
Dana,Vega,217.61128,True
Jessica,Cortez,207.011,True
Kelly,Olson,90.15307,False
Timothy,Gallegos,34.24451,False
Jonathan,Cummings,283.07318,True
Steven,Johnson,143.49478,True
Christopher,Sullivan,246.84695,True
Kimberly,Garcia,237.28691,True
Michael,Nguyen,61.21337,False
Kevin,Foster,144.64433,True
Jennifer,Preston,10.596855,False
Mary,Chapman,22.756582,False
Marc,Collins,277.8276,True
Amber,Sims,35.103367,False
Shawn,Kennedy,234.34444,True
Christine,Farmer,149.52142,True
Pam,Martinez,31.567432,False
Lisa,Thompson,286.89307,True
John,Bennett,87.68981,False
Ronald,Dixon,188.6288,True
Paul,Peterson,294.4932,True
Carrie,Jones,0.7520189,False
Tiffany,Carrillo,141.16194,True
Katie,Hanna,44.055645,False
Seth,Villanueva,58.947826,False
Donna,Lewis,136.06212,True
Tina,Hunter,191.81807,True
Sheri,Beck,177.5338,True
Kristen,Hall,118.25323,True
Douglas,Morgan,104.65782,True
Zachary,Miller,219.6221,True
Teresa,Collins,125.31429,True
Devon,Roberts,257.065,True
Amy,Gray,87.689064,False
Tracy,Wagner,80.41036,False
Eric,West,220.81657,True
Denise,Harper,239.36302,True
Brianna,Richards,145.79387,True
Shirley,Garcia,105.52582,True
James,Byrd,233.91933,True
Krista,Mata,41.27186,False
Vernon,Gomez,198.37596,True
John,Gilbert,29.869564,False
Alicia,Medina,157.78232,True
Vanessa,Campbell,48.407333,False
Pamela,Berg,200.25798,True
Michael,Reilly,40.378788,False
Thomas,Austin,206.55527,True
Alejandra,Martinez,299.59552,True
Lindsey,Powers,144.74416,True
Jacqueline,Sawyer,279.93137,True
Nancy,Wilkins,94.517426,False
Shane,White,219.88014,True
Daniel,Rivas,130.12521,True
Andrew,Medina,223.17241,True
Donald,Carson,176.62685,True
Jason,Hamilton,223.80734,True
Mark,Perez,32.233463,False
Christina,Mann,49.629665,False
Matthew,Miller,215.43422,True
Nicholas,Mccarthy,53.425713,False
John,Barnett,105.2055,True
Paige,Hudson,46.076794,False
Edward,Marshall,248.28592,True
Gina,Higgins,41.63209,False
Linda,Ellis,239.18068,True
Daniel,Wade,8.806478,False
Jessica,Weiss,2.3889866,False
Erik,Aguilar,148.07442,True
Gregg,Baker,161.51024,True
Bradley,Compton,109.18358,True
Timothy,Sanders,99.61045,False
Steve,Mccall,256.10306,True
Thomas,Hull,47.490494,False
Carla,Cunningham,25.427708,False
Rachel,Sullivan,36.807064,False
Latoya,Little,57.424866,False
Sarah,Harvey,158.70926,True
Kayla,Wright,83.15243,False
Andrew,Tanner,220.52866,True
Aaron,Hansen,258.86404,True
Hunter,Atkinson,209.4582,True
Richard,Williams,186.80672,True
Frank,Martinez,200.21542,True
Timothy,Burns,41.185165,False
Melissa,Ortiz,279.0138,True
Henry,White,199.24779,True
Amanda,Mccoy,114.35577,True
Pamela,Cox,262.04373,True
Linda,Ray,250.7989,True
Brooke,Hernandez,52.935295,False
Lisa,Livingston,142.72592,True
Eugene,Mason,222.91145,True
Stephen,Reid,34.169353,False
Kevin,Landry,193.60916,True
Jamie,Porter,258.2182,True
Daniel,Cunningham,179.37035,True
Victor,Marsh,219.97578,True
Ryan,Rodriguez,71.20559,False
Brittany,Bradley,246.93954,True
Amy,Wallace,98.62127,False
Alex,Smith,196.5458,True
Timothy,King,28.041416,False
Charles,Jennings,79.81066,False
Jessica,Vargas,21.42152,False
Jacqueline,Briggs,18.132935,False
Laurie,Gonzales,195.17595,True
Olivia,Clark,107.63495,True
Donald,Molina,12.897693,False
Ricky,Allen,257.9762,True
Catherine,Rodriguez,185.2495,True
Daniel,Torres,59.360588,False
David,Shepherd,146.5042,True
Jonathan,Hansen,65.382484,False
Benjamin,Griffin,262.10815,True
Tracey,Hess,102.85651,True
Victoria,Walker,283.14923,True
Cathy,Carney,266.44305,True
John,Gibbs,218.52751,True
Angela,Torres,198.89127,True
Harold,Glover,164.15932,True
Dawn,Myers,126.863235,True
Ashley,Spencer,199.29222,True
Mary,Walters,134.08614,True
Christina,Davenport,140.07864,True
Brian,Johnson,106.234314,True
Crystal,Contreras,209.89392,True
Tanya,Turner,232.36078,True
Katelyn,Durham,34.865387,False
Nathaniel,Wilson,233.23459,True
Joseph,Long,76.06926,False
Mallory,Hall,293.54456,True
Bianca,Chavez,244.54095,True
Victoria,Strickland,226.78696,True
Scott,Jackson,44.259083,False
Patrick,Smith,186.58327,True
Samuel,West,239.88423,True
Brian,Baker,225.96948,True
Haley,Baldwin,168.18907,True
Joanna,Fernandez,40.509125,False
Jeffrey,Berg,36.85606,False
Alexander,Wilson,255.14502,True
David,Fuller,263.54578,True
Laura,Kramer,178.294,True
Melinda,Lambert,113.69536,True
April,Cole,157.75906,True
Jill,Thornton,167.46815,True
Holly,Riley,204.6274,True
Beth,Kim,11.012606,False
Kelly,Thomas,251.95753,True
Teresa,James,119.05983,True
Jasmine,Johnson,168.53592,True
Brian,Wood,249.08315,True
Deborah,Estes,181.1243,True
Jeremy,Knight,267.90775,True
Abigail,Mccoy,71.793655,False
Chad,Sellers,114.27087,True
James,Terry,280.16202,True
Rachael,Watson,46.352077,False
Jeffrey,Poole,61.756794,False
Matthew,Salazar,99.92306,False
Christopher,Small,94.261055,False
Noah,Smith,239.63474,True
Steven,Mack,39.00781,False
Casey,Castillo,272.14005,True
Rachel,Poole,283.77658,True
Karen,Sutton,140.5503,True
John,Martinez,289.26068,True
Michele,Harrington,3.997445,False
Cheyenne,Brown,253.11429,True
David,Turner,121.417534,True
Brian,Carter,78.8141,False
Sheena,Ward,292.818,True
Anthony,Carson,218.7735,True
Janet,Zavala,17.081335,False
Cynthia,Smith,8.747993,False
Carla,Cannon,288.18842,True
Lacey,Lopez,278.17294,True
Amy,Copeland,269.01035,True
Kristin,Jacobs,11.69491,False
Antonio,Ferguson,297.3314,True
Isabella,Bush,264.98468,True
James,Davidson,264.8193,True
Holly,Mendoza,54.44607,False
Jordan,Lopez,66.64716,False
Antonio,Ryan,95.58598,False
Raymond,Ware,232.5052,True
Alexander,Stafford,201.51425,True
Kevin,Clayton,73.98622,False
Kristen,Rice,160.9482,True
Joseph,Moore,123.33709,True
Bryan,Riley,103.92866,True
Diana,Flores,143.13722,True
Kathryn,Lawrence,78.31057,False
Deanna,Smith,249.60066,True
Nancy,Miller,3.8692098,False
David,Horton,34.62085,False
Zachary,Esparza,71.18404,False
Victoria,Moreno,255.71252,True
Douglas,Skinner,275.5629,True
Timothy,Spencer,115.220314,True
Daniel,Oconnor,210.48079,True
Ryan,Fitzgerald,158.77127,True
Natalie,Martinez,136.07591,True
Joyce,Hayes,9.3236475,False
Amber,Morris,89.45785,False
Tiffany,Jackson,33.514492,False
Tiffany,Vasquez,253.20256,True
John,Douglas,166.29672,True
William,Reed,215.30551,True
Nicole,James,141.1922,True
Danielle,Miller,141.0542,True
Sarah,Miller,22.37834,False
John,Morrison,252.16544,True
Sarah,Coleman,137.22298,True
Daniel,Smith,49.99955,False
Kurt,Butler,93.24936,False
Cody,Becker,248.43173,True
Miss Molly,Miller,210.39946,True
Craig,Bailey,102.14273,True
Derrick,Campbell,159.40482,True
Jennifer,Ibarra,169.32222,True
Timothy,Black,160.42139,True
Shawn,Blanchard,159.55614,True
Brian,Johnson,95.74294,False
Patricia,Gray,122.900826,True
James,White,124.18373,True
William,Smith,115.4835,True
Hannah,Cummings,206.37938,True
Philip,Mills,149.76906,True
Emily,Berry,194.85379,True
Casey,Coffey,173.05309,True
Regina,Johnson,1.3662002,False
Steven,Waters,159.09537,True
Joshua,Gonzalez,193.45209,True
Kimberly,Green,240.81746,True
Thomas,Nelson,188.22144,True
Robert,Rivera,252.71371,True
Miss Michelle,Lewis,219.53201,True
Linda,Barajas,126.66953,True
Amber,Jensen,87.741806,False
John,Owens,240.67085,True
Elizabeth,Benitez,22.976315,False
Sarah,Smith,54.02303,False
Jonathan,Hernandez,113.64059,True
Benjamin,Stevens,241.96313,True
Isaac,Roth,64.00284,False
Lauren,Smith,191.04424,True
Nicole,Duffy,169.9221,True
Emily,Vega,102.17887,True
Jesse,Stone,99.1322,False
Nancy,Lucas,277.22137,True
Thomas,Horne,285.54532,True
Jo,Humphrey,280.7676,True
Nicholas,Marquez,247.28069,True
Cathy,Todd,23.328222,False
Vicki,Harmon,155.36499,True
Brent,Lloyd,74.12808,False
Jonathan,Hill,64.18574,False
Timothy,Kelly,106.24734,True
Donna,Martinez,26.687212,False
Tammy,Miles,134.748,True
Stephen,Fields,270.2637,True
Paige,Kemp,132.68893,True
Hannah,Myers,97.02476,False
Tanya,Garcia,65.80094,False
Elizabeth,Moody,224.69179,True
Christina,Murray,178.79626,True
Emma,Berry,265.28668,True
Rebecca,Santos,40.213654,False
Tammy,Williams,113.82588,True
Lauren,Zimmerman,24.09908,False
Amy,Reed,291.7157,True
Peter,Holland,39.1099,False
Stephen,Martinez,5.9981537,False
Evan,Martinez,71.839615,False
Stephanie,Smith,184.31464,True
Robert,Schultz,79.44358,False
Steven,Price,249.50739,True
William,Park,150.56233,True
Cole,Butler,257.92548,True
Jessica,Prince,199.10272,True
Brian,Smith,269.73315,True
Mark,Ortiz,64.534904,False
Shane,Garcia,232.92268,True
Tammy,Lowe,163.49583,True
Bonnie,Parsons,120.82401,True
Christopher,Gross,190.48508,True
Jason,Hawkins,281.20108,True
Diane,Lee,190.3914,True
Jeffrey,Rodriguez,171.70639,True
Destiny,Thompson,69.9508,False
Carol,Johnston,20.229965,False
Catherine,Cline,196.00195,True
Joseph,Bond,213.45087,True
Whitney,Russell,93.70821,False
Joseph,Brown,177.53696,True
Andrea,Cherry,218.94397,True
Ronnie,James,11.3032,False
Jesse,Wagner,105.03912,True
Jennifer,Johnson,25.246016,False
Christina,Miller,23.52475,False
Amy,Collins,216.30603,True
Nathaniel,Curtis,180.00978,True
Joann,Patel,226.89221,True
Daniel,Gonzalez,296.96396,True
Donna,Harris,112.15359,True
Patricia,Gomez,61.97861,False
Christopher,Douglas,108.56705,True
Thomas,Glover,192.67497,True
Ryan,Fischer,176.88115,True
Briana,Turner,77.99746,False
Patrick,Williams,205.52826,True
Kathryn,Morris,258.3382,True
Jonathan,Henry,216.62173,True
Jonathan,Navarro,207.50502,True
Steven,Ryan,98.03488,False
Matthew,Rodriguez,194.15585,True
Laurie,Stewart,243.65851,True
Joseph,Ramirez,208.53899,True
Eric,Harris,215.30275,True
Amy,Townsend,89.620834,False
Jeffrey,Gutierrez,91.68832,False
Kenneth,Zimmerman,227.64972,True
Jonathan,Guerrero,20.03178,False
James,Thomas,81.77643,False
James,Bradshaw,233.69041,True
Edgar,Moreno,279.08865,True
Margaret,Roberts,119.90295,True
Mary,Gonzales,5.0414686,False
Deborah,Ortiz,251.1196,True
Jesse,Thomas,23.194408,False
Taylor,Torres,114.30621,True
Jennifer,Sampson,134.9551,True
Jennifer,Shaffer,139.32681,True
Melanie,Griffith,97.987335,False
Michelle,May,151.01337,True
Lori,Morales,15.9371,False
Alexandra,Shelton,205.16982,True
Carl,Gonzalez,161.53474,True
Maria,Miller,241.29117,True
Chad,Kelly,273.32068,True
Eileen,Davis,55.99921,False
Jacob,White,176.38327,True
Tony,Howard,56.297516,False
Randy,Franklin,10.70093,False
Taylor,Davidson,164.23495,True
Nicole,Rivas,283.3434,True
Daniel,Martinez,82.42854,False
Theresa,Potter,63.49316,False
William,Kerr,193.1529,True
Erin,Anderson,145.16179,True
Carlos,Sawyer,91.16472,False
Steven,Reyes,90.51351,False
Robert,Johnson,151.34254,True
John,Kelley,264.14453,True
Melissa,Franklin,154.56029,True
Travis,Davis,288.22208,True
Adam,Bailey,42.661396,False
Crystal,Peterson,171.64995,True
David,Anderson,131.23634,True
David,Allen,100.869255,True
Jose,Mitchell,219.37021,True
Harry,Miller,258.8641,True
Jay,Smith,174.54022,True
David,Spence,39.441593,False
Alicia,Young,49.05124,False
Gregory,Cooper,84.87613,False
Michelle,Brown,299.66977,True
Melissa,Johnson,54.776615,False
Robert,Hunter,233.21123,True
Ellen,Montes,114.65876,True
Madeline,Terry,143.06802,True
Gregory,Mclean,100.14166,True
Rebekah,Fischer,35.841393,False
Wendy,Sexton,104.25291,True
Angela,Spencer,130.0369,True
Brent,Richards,287.85126,True
Christina,Price,220.47153,True
Christopher,Kim,268.0941,True
Kristie,White,3.7311883,False
Eric,Anderson,151.16943,True
Patrick,Moran,202.94211,True
Kimberly,Dillon,148.76369,True
Michael,Morris,186.27394,True
Stephanie,Garcia,135.33748,True
Amber,Randall,161.78673,True
Matthew,Morris,177.46751,True
Brandon,Henry,189.264,True
Elizabeth,Jones,1.7213346,False
Manuel,Reyes,56.113995,False
Cindy,Blackburn,277.31168,True
Mindy,Valentine,296.0405,True
Mary,Stevenson,54.151386,False
Emma,Beltran,280.61407,True
Matthew,Jacobson,234.47557,True
Paul,Phillips,52.38933,False
James,Porter,167.69164,True
David,Harrison,216.55728,True
Tara,Davidson,177.59773,True
Donna,Kelly,235.96439,True
Renee,Mayer,29.664787,False
Victor,Davis,292.35004,True
Marc,Abbott,144.04274,True
Kevin,Flores,2.0459585,False
Sarah,Mayo,243.15762,True
Anthony,Morgan,74.418655,False
Sarah,Wong,22.838354,False
Tanya,Martinez,226.3518,True
Jacob,Lewis,177.82683,True
Valerie,Spencer,110.115074,True
Kelly,Drake,223.775,True
Zachary,Foster,256.8935,True
Susan,Summers,203.44461,True
Stacy,Jones,282.2104,True
Alicia,Roberts,115.341576,True
Charlene,Patterson,231.59024,True
Mike,Hudson,90.778336,False
Nichole,Murray,257.2126,True
Anthony,Robinson,174.67491,True
Andrew,Sutton,55.09426,False
John,Munoz,10.761626,False
Antonio,Gray,254.19897,True
Mallory,Bright,17.364553,False
Zachary,Johnson,164.00948,True
Scott,Zimmerman,210.83597,True
Nicolas,Myers,191.57404,True
Dakota,Silva,0.20198315,False
Cynthia,Crawford,138.5852,True
Larry,Smith,203.45973,True
Victoria,Hoover,49.76932,False
Carl,Shannon,75.010506,False
Melissa,Hardy,57.467194,False
Carolyn,Smith,217.49866,True
Austin,Washington,123.73567,True
Jacob,Spencer,194.45006,True
Earl,Jackson,146.43817,True
Nicole,Simmons,100.44667,True
Phillip,Hurst,70.273476,False
Hailey,Robbins,189.14714,True
James,Taylor,223.40337,True
Andrea,Figueroa,35.464497,False
Cassandra,Moreno,75.31803,False
Gregory,Pacheco,30.782696,False
Shawn,Shelton,104.02268,True
Nicole,Huerta,147.5406,True
Matthew,Hoffman,111.33756,True
Barbara,Hudson,224.32025,True
Sandra,Francis,62.575245,False
Rebecca,Ray,32.4842,False
Tammy,Simpson,221.54149,True
Kyle,Clark,223.5738,True
Sherry,Peterson,9.233781,False
Kyle,Howard,22.360132,False
David,Warren,23.00436,False
Brandon,Townsend,189.24117,True
Christopher,Ellis,60.920414,False
Renee,Mccall,172.00256,True
Nicole,Valdez,202.1051,True
Austin,Bird,97.14819,False
Matthew,Oliver,190.77386,True
Adam,Morrison,122.6423,True
Kenneth,Koch,223.4597,True
Roger,Maddox,192.80489,True
Michael,Harris,275.09595,True
Devon,Levy,179.3499,True
Alison,Wright,67.798965,False
Jennifer,Jones,69.16425,False
Alexandra,Rosales,275.3449,True
Erika,Wood,172.3448,True
Kristen,Dyer,143.71698,True
Kristin,Higgins,66.99301,False
Adrian,Martin,10.513656,False
Joshua,Hunter,126.4594,True
Cindy,Wells,2.8232787,False
Meredith,Shepherd,15.392562,False
Paula,Jackson,95.284706,False
Jacob,Woodard,36.91771,False
Michael,Hill,51.001266,False
Maureen,Miller,143.55527,True
Pamela,Brandt,117.345276,True
Matthew,Rojas,32.561466,False
